file,line,type,commit,author,date,time,timezone,datetime,depth,length
src\routes\+layout.svelte,125,css,9ce79269,Vinasque,2025-04-28,18:15:43,-03:00,2025-04-28T18:15:43-03:00,0,16
src\routes\+layout.svelte,126,css,9ce79269,Vinasque,2025-04-28,18:15:43,-03:00,2025-04-28T18:15:43-03:00,0,23
src\routes\+layout.svelte,127,css,9ce79269,Vinasque,2025-04-28,18:15:43,-03:00,2025-04-28T18:15:43-03:00,0,12
src\routes\+layout.svelte,128,css,9ce79269,Vinasque,2025-04-28,18:15:43,-03:00,2025-04-28T18:15:43-03:00,0,20
src\routes\+layout.svelte,129,css,9ce79269,Vinasque,2025-04-28,18:15:43,-03:00,2025-04-28T18:15:43-03:00,0,19
src\routes\+layout.svelte,130,css,9ce79269,Vinasque,2025-04-28,18:15:43,-03:00,2025-04-28T18:15:43-03:00,0,15
src\routes\+layout.svelte,131,css,9ce79269,Vinasque,2025-04-28,18:15:43,-03:00,2025-04-28T18:15:43-03:00,0,33
src\routes\+layout.svelte,132,css,9ce79269,Vinasque,2025-04-28,18:15:43,-03:00,2025-04-28T18:15:43-03:00,0,15
src\routes\+layout.svelte,133,css,070e6cd3,JoãoGabriel,2025-04-24,15:24:37,-03:00,2025-04-24T15:24:37-03:00,0,0
src\routes\+layout.svelte,134,css,070e6cd3,JoãoGabriel,2025-04-24,15:24:37,-03:00,2025-04-24T15:24:37-03:00,0,0
src\routes\+layout.svelte,135,css,9ce79269,Vinasque,2025-04-28,18:15:43,-03:00,2025-04-28T18:15:43-03:00,0,28
src\routes\+layout.svelte,136,css,9ce79269,Vinasque,2025-04-28,18:15:43,-03:00,2025-04-28T18:15:43-03:00,0,42
src\routes\+layout.svelte,137,css,958416f5,JoãoGabriel,2025-04-27,12:45:05,-03:00,2025-04-27T12:45:05-03:00,0,0
src\routes\+layout.svelte,138,css,958416f5,JoãoGabriel,2025-04-27,12:45:05,-03:00,2025-04-27T12:45:05-03:00,0,0
src\routes\+layout.svelte,139,css,9ce79269,Vinasque,2025-04-28,18:15:43,-03:00,2025-04-28T18:15:43-03:00,0,0
src\routes\+layout.svelte,140,css,9ce79269,Vinasque,2025-04-28,18:15:43,-03:00,2025-04-28T18:15:43-03:00,0,22
src\routes\+layout.svelte,141,css,9ce79269,Vinasque,2025-04-28,18:15:43,-03:00,2025-04-28T18:15:43-03:00,0,16
src\routes\+layout.svelte,142,css,9ce79269,Vinasque,2025-04-28,18:15:43,-03:00,2025-04-28T18:15:43-03:00,0,23
src\routes\+layout.svelte,143,css,9ce79269,Vinasque,2025-04-28,18:15:43,-03:00,2025-04-28T18:15:43-03:00,0,12
src\routes\+layout.svelte,144,css,9ce79269,Vinasque,2025-04-28,18:15:43,-03:00,2025-04-28T18:15:43-03:00,0,20
src\routes\+layout.svelte,145,css,9ce79269,Vinasque,2025-04-28,18:15:43,-03:00,2025-04-28T18:15:43-03:00,0,19
src\routes\+layout.svelte,146,css,9ce79269,Vinasque,2025-04-28,18:15:43,-03:00,2025-04-28T18:15:43-03:00,0,15
src\routes\+layout.svelte,147,css,9ce79269,Vinasque,2025-04-28,18:15:43,-03:00,2025-04-28T18:15:43-03:00,0,33
src\routes\+layout.svelte,148,css,070e6cd3,JoãoGabriel,2025-04-24,15:24:37,-03:00,2025-04-24T15:24:37-03:00,0,0
src\routes\+layout.svelte,149,css,070e6cd3,JoãoGabriel,2025-04-24,15:24:37,-03:00,2025-04-24T15:24:37-03:00,0,0
src\routes\+layout.svelte,150,css,9ce79269,Vinasque,2025-04-28,18:15:43,-03:00,2025-04-28T18:15:43-03:00,0,28
src\routes\+layout.svelte,151,css,9ce79269,Vinasque,2025-04-28,18:15:43,-03:00,2025-04-28T18:15:43-03:00,0,42
src\routes\+layout.svelte,152,css,070e6cd3,JoãoGabriel,2025-04-24,15:24:37,-03:00,2025-04-24T15:24:37-03:00,0,0
src\routes\+layout.svelte,153,css,070e6cd3,JoãoGabriel,2025-04-24,15:24:37,-03:00,2025-04-24T15:24:37-03:00,0,0
src\routes\+layout.svelte,154,css,9ce79269,Vinasque,2025-04-28,18:15:43,-03:00,2025-04-28T18:15:43-03:00,0,15
src\routes\+layout.svelte,155,css,9ce79269,Vinasque,2025-04-28,18:15:43,-03:00,2025-04-28T18:15:43-03:00,0,26
src\routes\+layout.svelte,156,css,070e6cd3,JoãoGabriel,2025-04-24,15:24:37,-03:00,2025-04-24T15:24:37-03:00,0,9
src\routes\+layout.svelte,157,css,070e6cd3,JoãoGabriel,2025-04-24,15:24:37,-03:00,2025-04-24T15:24:37-03:00,0,12
src\routes\+layout.svelte,158,css,070e6cd3,JoãoGabriel,2025-04-24,15:24:37,-03:00,2025-04-24T15:24:37-03:00,0,0
src\routes\+layout.svelte,159,css,070e6cd3,JoãoGabriel,2025-04-24,15:24:37,-03:00,2025-04-24T15:24:37-03:00,0,0
src\routes\+layout.svelte,160,css,070e6cd3,JoãoGabriel,2025-04-24,15:24:37,-03:00,2025-04-24T15:24:37-03:00,0,0
src\routes\+layout.svelte,161,css,9ce79269,Vinasque,2025-04-28,18:15:43,-03:00,2025-04-28T18:15:43-03:00,0,26
src\routes\+layout.svelte,162,css,9ce79269,Vinasque,2025-04-28,18:15:43,-03:00,2025-04-28T18:15:43-03:00,0,9
src\routes\+layout.svelte,163,css,9ce79269,Vinasque,2025-04-28,18:15:43,-03:00,2025-04-28T18:15:43-03:00,0,11
src\routes\+layout.svelte,164,css,9ce79269,Vinasque,2025-04-28,18:15:43,-03:00,2025-04-28T18:15:43-03:00,0,12
src\routes\+layout.svelte,165,css,9ce79269,Vinasque,2025-04-28,18:15:43,-03:00,2025-04-28T18:15:43-03:00,0,18
src\routes\+layout.svelte,166,css,9ce79269,Vinasque,2025-04-28,18:15:43,-03:00,2025-04-28T18:15:43-03:00,0,0
src\routes\+layout.svelte,167,css,9ce79269,Vinasque,2025-04-28,18:15:43,-03:00,2025-04-28T18:15:43-03:00,0,9
src\routes\+layout.svelte,168,css,9ce79269,Vinasque,2025-04-28,18:15:43,-03:00,2025-04-28T18:15:43-03:00,0,14
src\routes\+layout.svelte,169,css,9ce79269,Vinasque,2025-04-28,18:15:43,-03:00,2025-04-28T18:15:43-03:00,0,11
src\routes\+layout.svelte,170,css,9ce79269,Vinasque,2025-04-28,18:15:43,-03:00,2025-04-28T18:15:43-03:00,0,0
src\routes\+layout.svelte,171,css,070e6cd3,JoãoGabriel,2025-04-24,15:24:37,-03:00,2025-04-24T15:24:37-03:00,0,0
src\routes\+layout.svelte,172,svelte,9ce79269,Vinasque,2025-04-28,18:15:43,-03:00,2025-04-28T18:15:43-03:00,0,7
src\routes\chart\+page.svelte,1,svelte,958416f5,JoãoGabriel,2025-04-27,12:45:05,-03:00,2025-04-27T12:45:05-03:00,0,7
src\routes\chart\+page.svelte,2,js,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,32
src\routes\chart\+page.svelte,3,js,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,42
src\routes\chart\+page.svelte,4,js,958416f5,JoãoGabriel,2025-04-27,12:45:05,-03:00,2025-04-27T12:45:05-03:00,0,0
src\routes\chart\+page.svelte,5,js,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,14
src\routes\chart\+page.svelte,6,js,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,12
src\routes\chart\+page.svelte,7,js,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,14
src\routes\chart\+page.svelte,8,js,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,15
src\routes\chart\+page.svelte,9,js,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,15
src\routes\chart\+page.svelte,10,js,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,13
src\routes\chart\+page.svelte,11,js,0a60557e,JoãoGabriel,2025-04-28,19:45:19,-03:00,2025-04-28T19:45:19-03:00,0,14
src\routes\chart\+page.svelte,12,js,73fa7a80,JoãoGabriel,2025-04-29,20:28:33,-03:00,2025-04-29T20:28:33-03:00,0,17
src\routes\chart\+page.svelte,13,js,73fa7a80,JoãoGabriel,2025-04-29,20:28:33,-03:00,2025-04-29T20:28:33-03:00,0,18
src\routes\chart\+page.svelte,14,js,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,19
src\routes\chart\+page.svelte,15,js,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,21
src\routes\chart\+page.svelte,16,js,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,14
src\routes\chart\+page.svelte,17,js,958416f5,JoãoGabriel,2025-04-27,12:45:05,-03:00,2025-04-27T12:45:05-03:00,0,0
src\routes\chart\+page.svelte,18,js,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,25
src\routes\chart\+page.svelte,19,js,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,24
src\routes\chart\+page.svelte,20,js,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,0
src\routes\chart\+page.svelte,21,js,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,0
src\routes\chart\+page.svelte,22,js,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,27
src\routes\chart\+page.svelte,23,js,73fa7a80,JoãoGabriel,2025-04-29,20:28:33,-03:00,2025-04-29T20:28:33-03:00,0,34
src\routes\chart\+page.svelte,24,js,73fa7a80,JoãoGabriel,2025-04-29,20:28:33,-03:00,2025-04-29T20:28:33-03:00,0,26
src\routes\chart\+page.svelte,25,js,442db001,Gustyper,2025-04-29,02:46:01,-03:00,2025-04-29T02:46:01-03:00,0,0
src\routes\chart\+page.svelte,26,js,73fa7a80,JoãoGabriel,2025-04-29,20:28:33,-03:00,2025-04-29T20:28:33-03:00,0,19
src\routes\chart\+page.svelte,27,js,73fa7a80,JoãoGabriel,2025-04-29,20:28:33,-03:00,2025-04-29T20:28:33-03:00,0,34
src\routes\chart\+page.svelte,28,js,73fa7a80,JoãoGabriel,2025-04-29,20:28:33,-03:00,2025-04-29T20:28:33-03:00,0,14
src\routes\chart\+page.svelte,29,js,73fa7a80,JoãoGabriel,2025-04-29,20:28:33,-03:00,2025-04-29T20:28:33-03:00,0,0
src\routes\chart\+page.svelte,30,js,73fa7a80,JoãoGabriel,2025-04-29,20:28:33,-03:00,2025-04-29T20:28:33-03:00,0,59
src\routes\chart\+page.svelte,31,js,73fa7a80,JoãoGabriel,2025-04-29,20:28:33,-03:00,2025-04-29T20:28:33-03:00,0,36
src\routes\chart\+page.svelte,32,js,73fa7a80,JoãoGabriel,2025-04-29,20:28:33,-03:00,2025-04-29T20:28:33-03:00,0,32
src\routes\chart\+page.svelte,33,js,73fa7a80,JoãoGabriel,2025-04-29,20:28:33,-03:00,2025-04-29T20:28:33-03:00,0,36
src\routes\chart\+page.svelte,34,js,73fa7a80,JoãoGabriel,2025-04-29,20:28:33,-03:00,2025-04-29T20:28:33-03:00,0,38
src\routes\chart\+page.svelte,35,js,73fa7a80,JoãoGabriel,2025-04-29,20:28:33,-03:00,2025-04-29T20:28:33-03:00,0,38
src\routes\chart\+page.svelte,36,js,73fa7a80,JoãoGabriel,2025-04-29,20:28:33,-03:00,2025-04-29T20:28:33-03:00,0,34
src\routes\chart\+page.svelte,37,js,442db001,Gustyper,2025-04-29,02:46:01,-03:00,2025-04-29T02:46:01-03:00,0,0
src\routes\chart\+page.svelte,38,js,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,4
src\routes\chart\+page.svelte,39,js,00000000,Not Committed Yet,2025-04-29,21:03:46,-03:00,2025-04-29T21:03:46-03:00,0,82
src\routes\chart\+page.svelte,40,js,0a60557e,JoãoGabriel,2025-04-28,19:45:19,-03:00,2025-04-28T19:45:19-03:00,0,12
src\routes\chart\+page.svelte,41,js,0a60557e,JoãoGabriel,2025-04-28,19:45:19,-03:00,2025-04-28T19:45:19-03:00,0,37
src\routes\chart\+page.svelte,42,js,0a60557e,JoãoGabriel,2025-04-28,19:45:19,-03:00,2025-04-28T19:45:19-03:00,0,34
src\routes\chart\+page.svelte,43,js,0a60557e,JoãoGabriel,2025-04-28,19:45:19,-03:00,2025-04-28T19:45:19-03:00,0,36
src\routes\chart\+page.svelte,44,js,0a60557e,JoãoGabriel,2025-04-28,19:45:19,-03:00,2025-04-28T19:45:19-03:00,0,41
src\routes\chart\+page.svelte,45,js,0a60557e,JoãoGabriel,2025-04-28,19:45:19,-03:00,2025-04-28T19:45:19-03:00,0,43
src\routes\chart\+page.svelte,46,js,442db001,Gustyper,2025-04-29,02:46:01,-03:00,2025-04-29T02:46:01-03:00,0,0
src\routes\chart\+page.svelte,47,js,73fa7a80,JoãoGabriel,2025-04-29,20:28:33,-03:00,2025-04-29T20:28:33-03:00,0,60
src\routes\chart\+page.svelte,48,js,38436d4c,JoãoGabriel,2025-04-29,20:26:19,-03:00,2025-04-29T20:26:19-03:00,0,7
src\routes\chart\+page.svelte,49,js,73fa7a80,JoãoGabriel,2025-04-29,20:28:33,-03:00,2025-04-29T20:28:33-03:00,0,13
src\routes\chart\+page.svelte,50,js,73fa7a80,JoãoGabriel,2025-04-29,20:28:33,-03:00,2025-04-29T20:28:33-03:00,0,14
src\routes\chart\+page.svelte,51,js,73fa7a80,JoãoGabriel,2025-04-29,20:28:33,-03:00,2025-04-29T20:28:33-03:00,0,0
src\routes\chart\+page.svelte,52,js,73fa7a80,JoãoGabriel,2025-04-29,20:28:33,-03:00,2025-04-29T20:28:33-03:00,0,12
src\routes\chart\+page.svelte,53,js,73fa7a80,JoãoGabriel,2025-04-29,20:28:33,-03:00,2025-04-29T20:28:33-03:00,0,45
src\routes\chart\+page.svelte,54,js,73fa7a80,JoãoGabriel,2025-04-29,20:28:33,-03:00,2025-04-29T20:28:33-03:00,0,13
src\routes\chart\+page.svelte,55,js,73fa7a80,JoãoGabriel,2025-04-29,20:28:33,-03:00,2025-04-29T20:28:33-03:00,0,14
src\routes\chart\+page.svelte,56,js,73fa7a80,JoãoGabriel,2025-04-29,20:28:33,-03:00,2025-04-29T20:28:33-03:00,0,10
src\routes\chart\+page.svelte,57,js,73fa7a80,JoãoGabriel,2025-04-29,20:28:33,-03:00,2025-04-29T20:28:33-03:00,0,15
src\routes\chart\+page.svelte,58,js,73fa7a80,JoãoGabriel,2025-04-29,20:28:33,-03:00,2025-04-29T20:28:33-03:00,0,0
src\routes\chart\+page.svelte,59,js,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,0
src\routes\chart\+page.svelte,60,js,958416f5,JoãoGabriel,2025-04-27,12:45:05,-03:00,2025-04-27T12:45:05-03:00,0,0
src\routes\chart\+page.svelte,61,js,38436d4c,JoãoGabriel,2025-04-29,20:26:19,-03:00,2025-04-29T20:26:19-03:00,0,61
src\routes\chart\+page.svelte,62,js,38436d4c,JoãoGabriel,2025-04-29,20:26:19,-03:00,2025-04-29T20:26:19-03:00,0,61
src\routes\chart\+page.svelte,63,js,38436d4c,JoãoGabriel,2025-04-29,20:26:19,-03:00,2025-04-29T20:26:19-03:00,0,61
src\routes\chart\+page.svelte,64,js,38436d4c,JoãoGabriel,2025-04-29,20:26:19,-03:00,2025-04-29T20:26:19-03:00,0,61
src\routes\chart\+page.svelte,65,js,38436d4c,JoãoGabriel,2025-04-29,20:26:19,-03:00,2025-04-29T20:26:19-03:00,0,61
src\routes\chart\+page.svelte,66,js,38436d4c,JoãoGabriel,2025-04-29,20:26:19,-03:00,2025-04-29T20:26:19-03:00,0,57
src\routes\chart\+page.svelte,67,js,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,0
src\routes\chart\+page.svelte,68,js,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,18
src\routes\chart\+page.svelte,69,js,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,59
src\routes\chart\+page.svelte,70,js,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,0
src\routes\chart\+page.svelte,71,js,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,0
src\routes\chart\+page.svelte,72,js,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,18
src\routes\chart\+page.svelte,73,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,8
src\routes\chart\+page.svelte,74,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,0
src\routes\chart\+page.svelte,75,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,12
src\routes\chart\+page.svelte,76,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,24
src\routes\chart\+page.svelte,77,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,13
src\routes\chart\+page.svelte,78,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,0
src\routes\chart\+page.svelte,79,svelte,38436d4c,JoãoGabriel,2025-04-29,20:26:19,-03:00,2025-04-29T20:26:19-03:00,0,20
src\routes\chart\+page.svelte,80,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,86
src\routes\chart\+page.svelte,81,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,83
src\routes\chart\+page.svelte,82,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,70
src\routes\chart\+page.svelte,83,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,70
src\routes\chart\+page.svelte,84,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,69
src\routes\chart\+page.svelte,85,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,82
src\routes\chart\+page.svelte,86,svelte,0a60557e,JoãoGabriel,2025-04-28,19:45:19,-03:00,2025-04-28T19:45:19-03:00,0,97
src\routes\chart\+page.svelte,87,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,5
src\routes\chart\+page.svelte,88,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,0
src\routes\chart\+page.svelte,89,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,12
src\routes\chart\+page.svelte,90,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,17
src\routes\chart\+page.svelte,91,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,6
src\routes\chart\+page.svelte,92,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,24
src\routes\chart\+page.svelte,93,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,28
src\routes\chart\+page.svelte,94,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,31
src\routes\chart\+page.svelte,95,svelte,0a60557e,JoãoGabriel,2025-04-28,19:45:19,-03:00,2025-04-28T19:45:19-03:00,0,79
src\routes\chart\+page.svelte,96,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,5
src\routes\chart\+page.svelte,97,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,0
src\routes\chart\+page.svelte,98,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,24
src\routes\chart\+page.svelte,99,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,17
src\routes\chart\+page.svelte,100,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,65
src\routes\chart\+page.svelte,101,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,48
src\routes\chart\+page.svelte,102,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,47
src\routes\chart\+page.svelte,103,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,28
src\routes\chart\+page.svelte,104,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,23
src\routes\chart\+page.svelte,105,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,22
src\routes\chart\+page.svelte,106,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,5
src\routes\chart\+page.svelte,107,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,6
src\routes\chart\+page.svelte,108,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,5
src\routes\chart\+page.svelte,109,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,4
src\routes\chart\+page.svelte,110,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,0
src\routes\chart\+page.svelte,111,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,17
src\routes\chart\+page.svelte,112,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,6
src\routes\chart\+page.svelte,113,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,17
src\routes\chart\+page.svelte,114,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,10
src\routes\chart\+page.svelte,115,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,10
src\routes\chart\+page.svelte,116,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,14
src\routes\chart\+page.svelte,117,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,23
src\routes\chart\+page.svelte,118,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,22
src\routes\chart\+page.svelte,119,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,49
src\routes\chart\+page.svelte,120,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,9
src\routes\chart\+page.svelte,121,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,4
src\routes\chart\+page.svelte,122,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,0
src\routes\chart\+page.svelte,123,svelte,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,6
src\routes\chart\+page.svelte,124,css,c1e3393f,JoãoGabriel,2025-04-28,18:40:15,-03:00,2025-04-28T18:40:15-03:00,0,9
src\routes\chart\+page.svelte,125,css,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,13
src\routes\chart\+page.svelte,126,css,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,9
src\routes\chart\+page.svelte,127,css,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,19
src\routes\chart\+page.svelte,128,css,c1e3393f,JoãoGabriel,2025-04-28,18:40:15,-03:00,2025-04-28T18:40:15-03:00,0,19
src\routes\chart\+page.svelte,129,css,c1e3393f,JoãoGabriel,2025-04-28,18:40:15,-03:00,2025-04-28T18:40:15-03:00,0,15
src\routes\chart\+page.svelte,130,css,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,0
src\routes\chart\+page.svelte,131,css,c1e3393f,JoãoGabriel,2025-04-28,18:40:15,-03:00,2025-04-28T18:40:15-03:00,0,0
src\routes\chart\+page.svelte,132,css,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,15
src\routes\chart\+page.svelte,133,css,bc3d1531,JoãoGabriel,2025-04-28,18:22:16,-03:00,2025-04-28T18:22:16-03:00,0,7
src\routes\chart\+page.svelte,134,css,c1e3393f,JoãoGabriel,2025-04-28,18:40:15,-03:00,2025-04-28T18:40:15-03:00,0,21
src\routes\chart\+page.svelte,135,css,c1e3393f,JoãoGabriel,2025-04-28,18:40:15,-03:00,2025-04-28T18:40:15-03:00,0,25
src\routes\chart\+page.svelte,136,css,c1e3393f,JoãoGabriel,2025-04-28,18:40:15,-03:00,2025-04-28T18:40:15-03:00,0,12
src\routes\chart\+page.svelte,137,css,c1e3393f,JoãoGabriel,2025-04-28,18:40:15,-03:00,2025-04-28T18:40:15-03:00,0,12
src\routes\chart\+page.svelte,138,css,c1e3393f,JoãoGabriel,2025-04-28,18:40:15,-03:00,2025-04-28T18:40:15-03:00,0,20
src\routes\chart\+page.svelte,139,css,c1e3393f,JoãoGabriel,2025-04-28,18:40:15,-03:00,2025-04-28T18:40:15-03:00,0,15
src\routes\chart\+page.svelte,140,css,c1e3393f,JoãoGabriel,2025-04-28,18:40:15,-03:00,2025-04-28T18:40:15-03:00,0,13
src\routes\chart\+page.svelte,141,css,c1e3393f,JoãoGabriel,2025-04-28,18:40:15,-03:00,2025-04-28T18:40:15-03:00,0,16
src\routes\chart\+page.svelte,142,css,c1e3393f,JoãoGabriel,2025-04-28,18:40:15,-03:00,2025-04-28T18:40:15-03:00,0,0
src\routes\chart\+page.svelte,143,css,c1e3393f,JoãoGabriel,2025-04-28,18:40:15,-03:00,2025-04-28T18:40:15-03:00,0,0
